Город,Район ,Айыл кенеш,село/город,Код ОЗ,Краткое название ОЗ  ,Полное название ОЗ,Вид ,Тип организации 
Чуйская область,Сокулукский район,Кызыл-Тууский аилкенеш,с.Кызыл-Туу,8081,"ГСВ ""КЫЗЫЛ-ТУУ""","ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ ""КЫЗЫЛ-ТУУ""",Лечебно-профилактические организации,Государственные организации Минздрава
Чуйская область,Сокулукский район,Асылбашский аилкенеш,с.Асылбаш,8067,"ГСВ ""АСЫЛБАШ""","ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ ""АСЫЛБАШ""",Лечебно-профилактические организации,Государственные организации Минздрава
Чуйская область,Сокулукский район,Асылбашский аилкенеш,с.Кировское,8209,"ФАП ""2 ОТДЕЛЕНИЕ""","ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ ""2 ОТДЕЛЕНИЕ""",Лечебно-профилактические организации,Государственные организации Минздрава
Чуйская область,Сокулукский район,Асылбашский аилкенеш,с.Кировское,8210,"ФАП ""3 ОТДЕЛЕНИЕ""","ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ ""3 ОТДЕЛЕНИЕ""",Лечебно-профилактические организации,Государственные организации Минздрава
Чуйская область,Сокулукский район,Нижнечуйский аилкенеш,с.Нижнечуйское,8202,"ФАП ""2 ОТДЕЛЕНИЕ""","ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ ""2 ОТДЕЛЕНИЕ""",Лечебно-профилактические организации,Государственные организации Минздрава
Чуйская область,Сокулукский район,Нижнечуйский аилкенеш,с.Нижнечуйское,8200,"ФАП ""1 ОТДЕЛЕНИЕ""","ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ ""1 ОТДЕЛЕНИЕ""",Лечебно-профилактические организации,Государственные организации Минздрава
Чуйская область,Сокулукский район,Новопавловский аилкенеш,с.Учкун,8213,"ФАП ""УЧКУН""","ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ ""УЧКУН""",Лечебно-профилактические организации,Государственные организации Минздрава
Чуйская область,Сокулукский район,Новопавловский аилкенеш,с.Новопавловка,8074,"ГСВ ""НОВОПАВЛОВКА""","ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ ""НОВОПАВЛОВКА""",Лечебно-профилактические организации,Государственные организации Минздрава
Чуйская область,Сокулукский район,Сазский аилкенеш,с.Саз,8219,"ФАП ""САЗ""","ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ ""САЗ""",Лечебно-профилактические организации,Государственные организации Минздрава
Чуйская область,Сокулукский район,Сазский аилкенеш,с.Конуш,8220,"ФАП ""КОНУШ""","ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ ""КОНУШ""",Лечебно-профилактические организации,Государственные организации Минздрава
Чуйская область,Сокулукский район,Орокский аилкенеш,с.Джал,8082,"ГСВ ""ДЖАЛ""","ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ ""ДЖАЛ""",Лечебно-профилактические организации,Государственные организации Минздрава
Чуйская область,Сокулукский район,Первомайский аилкенеш,с.Первомайское,8087,"ГСВ ""ПЕРВОМАЙСКОЕ""","ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ ""ПЕРВОМАЙСКОЕ""",Лечебно-профилактические организации,Государственные организации Минздрава
Чуйская область,Сокулукский район,Первомайский аилкенеш,с.им.Панфилова,8214,"ФАП ""ПАНФИЛОВА""","ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ ""ПАНФИЛОВА""",Лечебно-профилактические организации,Государственные организации Минздрава
Чуйская область,Сокулукский район,Сокулукский аилкенеш,с.Сокулук,8205,"ФАП ""ВОСТОЧНЫЙ""","ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ ""ВОСТОЧНЫЙ""",Лечебно-профилактические организации,Государственные организации Минздрава
Чуйская область,Сокулукский район,Сокулукский аилкенеш,с.Сокулук,8194,"ФАП ""НОРОК""","ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ ""НОРОК""",Лечебно-профилактические организации,Государственные организации Минздрава
Чуйская область,Сокулукский район,Сокулукский аилкенеш,с.Сокулук,8186,"ФАП ""АЛМАЛУУ""","ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ ""АЛМАЛУУ""",Лечебно-профилактические организации,Государственные организации Минздрава
Чуйская область,Сокулукский район,Сокулукский аилкенеш,с.Сокулук,8216,"ФАП ""АРАЛ""","ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ ""АРАЛ""",Лечебно-профилактические организации,Государственные организации Минздрава
Чуйская область,Сокулукский район,Сокулукский аилкенеш,с.Сокулук,8323,ЦСМ СОКУЛУКСКОГО РАЙОНА,ЦЕНТР СЕМЕЙНОЙ МЕДИЦИНЫ СОКУЛУКСКОГО РАЙОНА,Лечебно-профилактические организации,Государственные организации Минздрава
